run,seed,degraded_provider,onset_s,degrade_rate,fail_at_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
24,1258,idt2a,9.849,0.07662,29.116,40,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,41,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,42,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,43,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,44,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,45,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,46,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,47,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,48,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,49,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,50,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,51,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,52,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,53,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,54,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,55,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,56,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,57,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,58,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,59,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,60,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,0,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,1,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,2,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,3,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,4,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,5,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,6,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,7,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,8,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,9,availability_based,idt2a,0.95,10.0,0.98,0.944,0
24,1258,idt2a,9.849,0.07662,29.116,10,availability_based,idt2a,0.938456,10.2309,0.970765,0.935919,0
24,1258,idt2a,9.849,0.07662,29.116,11,availability_based,idt2a,0.861834,11.7633,0.909467,0.882284,0
24,1258,idt2a,9.849,0.07662,29.116,12,availability_based,idt2a,0.785213,13.2957,0.84817,0.828649,0
24,1258,idt2a,9.849,0.07662,29.116,13,availability_based,idt2a,0.708592,14.8282,0.786873,0.775014,0
24,1258,idt2a,9.849,0.07662,29.116,14,availability_based,idt2a,0.63197,16.3606,0.725576,0.721379,0
24,1258,idt2a,9.849,0.07662,29.116,15,availability_based,idt2a,0.555349,17.893,0.664279,0.667744,0
24,1258,idt2a,9.849,0.07662,29.116,16,availability_based,idt2a,0.478727,19.4255,0.602982,0.614109,0
24,1258,idt2a,9.849,0.07662,29.116,17,availability_based,idt2a,0.402106,20.9579,0.541685,0.560474,0
24,1258,idt2a,9.849,0.07662,29.116,18,availability_based,idt2a,0.325485,22.4903,0.480388,0.506839,0
24,1258,idt2a,9.849,0.07662,29.116,19,availability_based,idt2a,0.248863,24.0227,0.419091,0.453204,0
24,1258,idt2a,9.849,0.07662,29.116,20,availability_based,idt2a,0.172242,25.5552,0.357794,0.399569,0
24,1258,idt2a,9.849,0.07662,29.116,21,availability_based,idt2a,0.095621,27.0876,0.296496,0.345934,0
24,1258,idt2a,9.849,0.07662,29.116,22,availability_based,idt2a,0.018999,28.62,0.235199,0.292299,0
24,1258,idt2a,9.849,0.07662,29.116,23,availability_based,idt2a,0.0,30.1524,0.173902,0.261713,0
24,1258,idt2a,9.849,0.07662,29.116,24,availability_based,idt2b,0.85,15.0,0.95,0.88,1
24,1258,idt2a,9.849,0.07662,29.116,25,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,26,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,27,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,28,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,29,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,30,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,31,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,32,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,33,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,34,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,35,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,36,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,37,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,38,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,39,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,40,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,41,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,42,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,43,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,44,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,45,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,46,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,47,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,48,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,49,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,50,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,51,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,52,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,53,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,54,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,55,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,56,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,57,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,58,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,59,availability_based,idt2b,0.85,15.0,0.95,0.88,0
24,1258,idt2a,9.849,0.07662,29.116,60,availability_based,idt2b,0.85,15.0,0.95,0.88,0
25,1259,idt2b,20.816,0.05719,38.102,0,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,1,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,2,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,3,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,4,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,5,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,6,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,7,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,8,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,9,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,10,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,11,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,12,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,13,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,14,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,15,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,16,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,17,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,18,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,19,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,20,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,21,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,22,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,23,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,24,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,25,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,26,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,27,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,28,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,29,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,30,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,31,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,32,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,33,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,34,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,35,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,36,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,37,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,38,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,39,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,40,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,41,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,42,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,43,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,44,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,45,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,46,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,47,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,48,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,49,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,50,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,51,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,52,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,53,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,54,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,55,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,56,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,57,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,58,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,59,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,60,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,0,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,1,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,2,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,3,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,4,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,5,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,6,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,7,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,8,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,9,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,10,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,11,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,12,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,13,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,14,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,15,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,16,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,17,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,18,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,19,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,20,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,21,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,22,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,23,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,24,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,25,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,26,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,27,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,28,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,29,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,30,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,31,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,32,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,33,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,34,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,35,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,36,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,37,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,38,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,39,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,40,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,41,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,42,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,43,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,44,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,45,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,46,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,47,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,48,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,49,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,50,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,51,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,52,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,53,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,54,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,55,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,56,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,57,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,58,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,59,availability_based,idt2a,0.95,10.0,0.98,0.944,0
25,1259,idt2b,20.816,0.05719,38.102,60,availability_based,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,0,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,1,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,2,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,3,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,4,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,5,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,6,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,7,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,8,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,9,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,10,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,11,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,12,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,13,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,14,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,15,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,16,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,17,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,18,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,19,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,20,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,21,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,22,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,23,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,24,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,25,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,26,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,27,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,28,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,29,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,30,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,31,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,32,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,33,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,34,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,35,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,36,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,37,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,38,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,39,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,40,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,41,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,42,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,43,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,44,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,45,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,46,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,47,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,48,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,49,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,50,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,51,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,52,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,53,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
26,1260,idt2b,20.44,0.06637,39.045,54,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
