timestamp_ms,timestamp_iso,source_cdt,active_provider,on_fallback,ch4_avg,co_avg,o2_avg,accuracy,latency_ms,reliability,qos_degraded,safe_for_entry,gate_status
1774823294678,2026-03-30T00:28:14+02:00,cdt2,idt2a,0,3.87132,89.1692,19.7348,0.95,52,0.98,0,0,closed
1774823297995,2026-03-30T00:28:17+02:00,cdt2,idt2a,0,3.88254,89.0326,19.739,0.95,52,0.98,0,0,closed
1774823301978,2026-03-30T00:28:21+02:00,cdt2,idt2a,0,3.90077,89.1834,19.7298,0.95,51,0.98,0,0,closed
1774823305986,2026-03-30T00:28:25+02:00,cdt2,idt2a,0,3.91584,88.6872,19.7175,0.95,51,0.98,0,0,closed
1774823309992,2026-03-30T00:28:29+02:00,cdt2,idt2a,0,3.8993,89.1212,19.6876,0.95,51,0.98,0,0,closed
1774823313985,2026-03-30T00:28:33+02:00,cdt2,idt2a,0,3.89627,88.8116,19.6606,0.95,52,0.98,0,0,closed
1774823317990,2026-03-30T00:28:37+02:00,cdt2,idt2a,0,3.89587,88.9429,19.689,0.95,51,0.98,0,0,closed
1774823321996,2026-03-30T00:28:41+02:00,cdt2,idt2a,0,3.89101,89.0515,19.6419,0.95,52,0.98,0,0,closed
1774823325978,2026-03-30T00:28:45+02:00,cdt2,idt2a,0,3.90616,88.8076,19.7232,0.95,51,0.98,0,0,closed
1774823329281,2026-03-30T00:28:49+02:00,cdt2,idt2a,0,3.91219,89.1046,19.7494,0.95,51,0.98,0,0,closed
1774823333282,2026-03-30T00:28:53+02:00,cdt2,idt2a,0,3.90615,88.9351,19.7143,0.95,51,0.98,0,0,closed
1774823337279,2026-03-30T00:28:57+02:00,cdt2,idt2a,0,3.92453,88.4413,19.7088,0.95,52,0.98,0,0,closed
1774823341270,2026-03-30T00:29:01+02:00,cdt2,idt2a,0,3.93016,88.6029,19.6892,0.95,51,0.98,0,0,closed
1774823345268,2026-03-30T00:29:05+02:00,cdt2,idt2a,0,3.93705,89.0909,19.6971,0.95,51,0.98,0,0,closed
1774823349278,2026-03-30T00:29:09+02:00,cdt2,idt2a,0,3.93549,89.3945,19.6865,0.95,52,0.98,0,0,closed
1774823353278,2026-03-30T00:29:13+02:00,cdt2,idt2a,0,3.93039,89.0718,19.6813,0.95,52,0.98,0,0,closed
1774823357274,2026-03-30T00:29:17+02:00,cdt2,idt2a,0,3.93858,89.2634,19.6836,0.95,52,0.98,0,0,closed
1774823360572,2026-03-30T00:29:20+02:00,cdt2,idt2a,0,3.94026,89.3205,19.6401,0.95,51,0.98,0,0,closed
1774823364572,2026-03-30T00:29:24+02:00,cdt2,idt2a,0,3.96106,89.4631,19.634,0.95,51,0.98,0,0,closed
1774823368578,2026-03-30T00:29:28+02:00,cdt2,idt2a,0,3.97959,89.8182,19.6193,0.95,52,0.98,0,0,closed
1774823372585,2026-03-30T00:29:32+02:00,cdt2,idt2a,0,4.00139,89.4116,19.6532,0.95,52,0.98,0,0,closed
1774823376596,2026-03-30T00:29:36+02:00,cdt2,idt2a,0,4.00462,88.9116,19.6399,0.95,51,0.98,0,0,closed
1774823380576,2026-03-30T00:29:40+02:00,cdt2,idt2a,0,3.99571,89.2922,19.6563,0.95,51,0.98,0,0,closed
1774823384572,2026-03-30T00:29:44+02:00,cdt2,idt2a,0,4.00064,89.2352,19.609,0.95,52,0.98,0,0,closed
1774823388570,2026-03-30T00:29:48+02:00,cdt2,idt2a,0,3.99909,88.9438,19.5749,0.95,51,0.98,0,0,closed
1774823391889,2026-03-30T00:29:51+02:00,cdt2,idt2a,0,3.98957,88.9637,19.5797,0.95,51,0.98,0,0,closed
1774823395890,2026-03-30T00:29:55+02:00,cdt2,idt2a,0,3.98087,89.6087,19.5579,0.95,52,0.98,0,0,closed
1774823399893,2026-03-30T00:29:59+02:00,cdt2,idt2a,0,3.98823,89.6054,19.5557,0.95,51,0.98,0,0,closed
1774823403901,2026-03-30T00:30:03+02:00,cdt2,idt2a,0,4.0005,89.7316,19.5878,0.95,52,0.98,0,0,closed
1774823407909,2026-03-30T00:30:07+02:00,cdt2,idt2a,0,4.01513,90.3128,19.622,0.95,52,0.98,0,0,closed
1774823411889,2026-03-30T00:30:11+02:00,cdt2,idt2a,0,4.00141,90.2596,19.5915,0.95,52,0.98,0,0,closed
1774823415890,2026-03-30T00:30:15+02:00,cdt2,idt2a,0,3.9864,90.6788,19.579,0.95,52,0.98,0,0,closed
1774823419893,2026-03-30T00:30:19+02:00,cdt2,idt2a,0,3.9935,90.6178,19.5906,0.95,51,0.98,0,0,closed
1774823423205,2026-03-30T00:30:23+02:00,cdt2,idt2a,0,3.99658,91.2145,19.5703,0.95,51,0.98,0,0,closed
1774823427204,2026-03-30T00:30:27+02:00,cdt2,idt2a,0,3.98859,91.0311,19.5937,0.95,52,0.98,0,0,closed
1774823431204,2026-03-30T00:30:31+02:00,cdt2,idt2a,0,3.99626,90.5797,19.5562,0.95,52,0.98,0,0,closed
1774823435202,2026-03-30T00:30:35+02:00,cdt2,idt2a,0,4.01668,90.5282,19.4944,0.95,51,0.98,0,0,closed
1774823439244,2026-03-30T00:30:39+02:00,cdt2,idt2a,0,4.02076,90.4103,19.5056,0.95,52,0.98,0,0,closed
1774823443208,2026-03-30T00:30:43+02:00,cdt2,idt2a,0,4.02728,90.98,19.4542,0.95,51,0.98,0,0,closed
1774823447221,2026-03-30T00:30:47+02:00,cdt2,idt2a,0,4.03974,90.9546,19.4983,0.95,51,0.98,0,0,closed
1774823451220,2026-03-30T00:30:51+02:00,cdt2,idt2a,0,4.02999,90.9476,19.5262,0.95,51,0.98,0,0,closed
1774823454525,2026-03-30T00:30:54+02:00,cdt2,idt2a,0,4.03575,90.5348,19.5666,0.95,51,0.98,0,0,closed
1774823458536,2026-03-30T00:30:58+02:00,cdt2,idt2a,0,4.04181,90.2701,19.5671,0.95,52,0.98,0,0,closed
1774823462522,2026-03-30T00:31:02+02:00,cdt2,idt2a,0,4.04966,90.5864,19.5603,0.95,52,0.98,0,0,closed
1774823466522,2026-03-30T00:31:06+02:00,cdt2,idt2a,0,4.05995,90.5371,19.5696,0.95,51,0.98,0,0,closed
1774823470521,2026-03-30T00:31:10+02:00,cdt2,idt2a,0,4.0527,91.0946,19.5951,0.95,53,0.98,0,0,closed
1774823474534,2026-03-30T00:31:14+02:00,cdt2,idt2a,0,4.0697,91.3438,19.6042,0.95,52,0.98,0,0,closed
1774823478560,2026-03-30T00:31:18+02:00,cdt2,idt2a,0,4.08774,91.0851,19.5868,0.95,52,0.98,0,0,closed
1774823482526,2026-03-30T00:31:22+02:00,cdt2,idt2a,0,4.10168,91.2317,19.5848,0.95,51,0.98,0,0,closed
1774823485837,2026-03-30T00:31:25+02:00,cdt2,idt2a,0,4.08796,91.3176,19.5532,0.95,51,0.98,0,0,closed
1774823489837,2026-03-30T00:31:29+02:00,cdt2,idt2a,0,4.08444,91.4614,19.55,0.95,51,0.98,0,0,closed
1774823493840,2026-03-30T00:31:33+02:00,cdt2,idt2a,0,4.07845,91.4573,19.512,0.95,51,0.98,0,0,closed
1774823497856,2026-03-30T00:31:37+02:00,cdt2,idt2a,0,4.07407,91.6304,19.5045,0.95,51,0.98,0,0,closed
1774823501851,2026-03-30T00:31:41+02:00,cdt2,idt2a,0,4.06838,91.6812,19.5056,0.95,52,0.98,0,0,closed
1774823505837,2026-03-30T00:31:45+02:00,cdt2,idt2a,0,4.07156,92.0205,19.4876,0.95,51,0.98,0,0,closed
1774823509845,2026-03-30T00:31:49+02:00,cdt2,idt2a,0,4.06567,92.1917,19.4817,0.95,51,0.98,0,0,closed
1774823513879,2026-03-30T00:31:53+02:00,cdt2,idt2a,0,4.0735,92.3509,19.4675,0.95,51,0.98,0,0,closed
1774823517167,2026-03-30T00:31:57+02:00,cdt2,idt2a,0,4.08393,92.3623,19.4434,0.95,51,0.98,0,0,closed
1774823521190,2026-03-30T00:32:01+02:00,cdt2,idt2a,0,4.0845,92.1782,19.457,0.95,51,0.98,0,0,closed
1774823525150,2026-03-30T00:32:05+02:00,cdt2,idt2a,0,4.09363,92.0421,19.5133,0.95,52,0.98,0,0,closed
1774823529147,2026-03-30T00:32:09+02:00,cdt2,idt2a,0,4.07867,92.0106,19.5006,0.95,51,0.98,0,0,closed
1774823533166,2026-03-30T00:32:13+02:00,cdt2,idt2a,0,4.07776,92.0027,19.534,0.95,52,0.98,0,0,closed
1774823537153,2026-03-30T00:32:17+02:00,cdt2,idt2a,0,4.09043,91.7516,19.4826,0.95,51,0.98,0,0,closed
1774823541148,2026-03-30T00:32:21+02:00,cdt2,idt2a,0,4.09561,91.808,19.4944,0.95,51,0.98,0,0,closed
1774823545190,2026-03-30T00:32:25+02:00,cdt2,idt2a,0,4.10297,91.8203,19.4733,0.95,51,0.98,0,0,closed
1774823548448,2026-03-30T00:32:28+02:00,cdt2,idt2a,0,4.12035,92.5974,19.5583,0.95,51,0.98,0,0,closed
1774823552462,2026-03-30T00:32:32+02:00,cdt2,idt2a,0,4.11911,92.6551,19.5682,0.95,51,0.98,0,0,closed
1774823556463,2026-03-30T00:32:36+02:00,cdt2,idt2a,0,4.11869,93.0085,19.5228,0.95,52,0.98,0,0,closed
1774823560455,2026-03-30T00:32:40+02:00,cdt2,idt2a,0,4.13864,93.6494,19.511,0.95,51,0.98,0,0,closed
1774823564454,2026-03-30T00:32:44+02:00,cdt2,idt2a,0,4.15585,93.7055,19.4834,0.95,52,0.98,0,0,closed
1774823568472,2026-03-30T00:32:48+02:00,cdt2,idt2a,0,4.16918,93.2778,19.5177,0.95,52,0.98,0,0,closed
1774823572451,2026-03-30T00:32:52+02:00,cdt2,idt2a,0,4.1692,93.5803,19.5198,0.95,51,0.98,0,0,closed
1774823576448,2026-03-30T00:32:56+02:00,cdt2,idt2a,0,4.18668,93.5684,19.5322,0.95,51,0.98,0,0,closed
1774823579703,2026-03-30T00:32:59+02:00,cdt2,idt2a,0,4.20587,93.7439,19.5233,0.95,52,0.98,0,0,closed
1774823583704,2026-03-30T00:33:03+02:00,cdt2,idt2a,0,4.22101,93.4516,19.5778,0.95,51,0.98,0,0,closed
1774823587701,2026-03-30T00:33:07+02:00,cdt2,idt2a,0,4.23612,93.6962,19.5785,0.95,51,0.98,0,0,closed
1774823591700,2026-03-30T00:33:11+02:00,cdt2,idt2a,0,4.24814,93.4165,19.5571,0.95,51,0.98,0,0,closed
1774823595707,2026-03-30T00:33:15+02:00,cdt2,idt2a,0,4.26749,93.6047,19.5628,0.95,51,0.98,0,0,closed
1774823599693,2026-03-30T00:33:19+02:00,cdt2,idt2a,0,4.26056,93.4404,19.5684,0.95,51,0.98,0,0,closed
1774823603694,2026-03-30T00:33:23+02:00,cdt2,idt2a,0,4.26855,93.5152,19.6102,0.95,51,0.98,0,0,closed
1774823607689,2026-03-30T00:33:27+02:00,cdt2,idt2a,0,4.2433,93.0474,19.6484,0.95,52,0.98,0,0,closed
1774823611014,2026-03-30T00:33:31+02:00,cdt2,idt2a,0,4.25283,93.0952,19.6674,0.95,52,0.98,0,0,closed
1774823615010,2026-03-30T00:33:35+02:00,cdt2,idt2a,0,4.25762,93.4827,19.684,0.95,51,0.98,0,0,closed
1774823619016,2026-03-30T00:33:39+02:00,cdt2,idt2a,0,4.26887,93.0208,19.6861,0.95,51,0.98,0,0,closed
1774823623029,2026-03-30T00:33:43+02:00,cdt2,idt2a,0,4.2723,93.3845,19.7152,0.95,51,0.98,0,0,closed
1774823627055,2026-03-30T00:33:47+02:00,cdt2,idt2a,0,4.27802,93.8429,19.7036,0.95,51,0.98,0,0,closed
1774823631016,2026-03-30T00:33:51+02:00,cdt2,idt2a,0,4.27793,93.9295,19.6934,0.95,51,0.98,0,0,closed
1774823635024,2026-03-30T00:33:55+02:00,cdt2,idt2a,0,4.26992,93.7086,19.7591,0.95,51,0.98,0,0,closed
1774823639027,2026-03-30T00:33:59+02:00,cdt2,idt2a,0,4.25681,93.7312,19.7865,0.95,51,0.98,0,0,closed
1774823642328,2026-03-30T00:34:02+02:00,cdt2,idt2a,0,4.26247,94.0037,19.8529,0.95,51,0.98,0,0,closed
1774823646326,2026-03-30T00:34:06+02:00,cdt2,idt2a,0,4.25518,94.2746,19.8635,0.95,52,0.98,0,0,closed
1774823650324,2026-03-30T00:34:10+02:00,cdt2,idt2a,0,4.27191,94.1414,19.9002,0.95,52,0.98,0,0,closed
1774823654336,2026-03-30T00:34:14+02:00,cdt2,idt2a,0,4.29171,94.445,19.9393,0.95,51,0.98,0,0,closed
1774823658321,2026-03-30T00:34:18+02:00,cdt2,idt2a,0,4.29547,94.3973,19.943,0.95,51,0.98,0,0,closed
1774823662363,2026-03-30T00:34:22+02:00,cdt2,idt2a,0,4.316,94.2095,19.9407,0.95,51,0.98,0,0,closed
1774823666363,2026-03-30T00:34:26+02:00,cdt2,idt2a,0,4.29807,94.0033,19.9302,0.95,51,0.98,0,0,closed
1774823670326,2026-03-30T00:34:30+02:00,cdt2,idt2a,0,4.31179,94.6128,19.9619,0.95,52,0.98,0,0,closed
1774823673650,2026-03-30T00:34:33+02:00,cdt2,idt2a,0,4.31683,94.7112,19.9693,0.95,52,0.98,0,0,closed
1774823677647,2026-03-30T00:34:37+02:00,cdt2,idt2a,0,4.34311,95.2298,19.9047,0.95,51,0.98,0,0,closed
1774823681634,2026-03-30T00:34:41+02:00,cdt2,idt2a,0,4.35135,94.6707,19.8858,0.95,51,0.98,0,0,closed
1774823685630,2026-03-30T00:34:45+02:00,cdt2,idt2a,0,4.34656,94.3997,19.8566,0.95,52,0.98,0,0,closed
1774823689635,2026-03-30T00:34:49+02:00,cdt2,idt2a,0,4.35854,93.682,19.8191,0.95,51,0.98,0,0,closed
1774823693657,2026-03-30T00:34:53+02:00,cdt2,idt2a,0,4.36752,94.1742,19.8095,0.95,51,0.98,0,0,closed
1774823697634,2026-03-30T00:34:57+02:00,cdt2,idt2a,0,4.36693,94.0631,19.7776,0.95,52,0.98,0,0,closed
1774823701644,2026-03-30T00:35:01+02:00,cdt2,idt2a,0,4.36009,94.1984,19.7311,0.95,51,0.98,0,0,closed
1774823704940,2026-03-30T00:35:04+02:00,cdt2,idt2a,0,4.35815,94.4652,19.7297,0.95,52,0.98,0,0,closed
1774823708955,2026-03-30T00:35:08+02:00,cdt2,idt2a,0,4.36851,94.5173,19.6867,0.95,51,0.98,0,0,closed
1774823712953,2026-03-30T00:35:12+02:00,cdt2,idt2a,0,4.35675,94.6789,19.6726,0.95,52,0.98,0,0,closed
1774823716949,2026-03-30T00:35:16+02:00,cdt2,idt2a,0,4.35165,94.8994,19.6509,0.95,51,0.98,0,0,closed
1774823720956,2026-03-30T00:35:20+02:00,cdt2,idt2a,0,4.33795,94.8708,19.663,0.95,52,0.98,0,0,closed
1774823724956,2026-03-30T00:35:24+02:00,cdt2,idt2a,0,4.34335,95.4027,19.6242,0.95,51,0.98,0,0,closed
1774823728947,2026-03-30T00:35:28+02:00,cdt2,idt2a,0,4.34422,95.3571,19.6168,0.95,51,0.98,0,0,closed
1774823732943,2026-03-30T00:35:32+02:00,cdt2,idt2a,0,4.35758,95.1004,19.6413,0.95,51,0.98,0,0,closed
1774823736250,2026-03-30T00:35:36+02:00,cdt2,idt2a,0,4.37121,95.1097,19.6709,0.95,51,0.98,0,0,closed
1774823740249,2026-03-30T00:35:40+02:00,cdt2,idt2a,0,4.38028,95.1846,19.687,0.95,51,0.98,0,0,closed
1774823744247,2026-03-30T00:35:44+02:00,cdt2,idt2a,0,4.38784,95.3014,19.6425,0.95,51,0.98,0,0,closed
1774823748261,2026-03-30T00:35:48+02:00,cdt2,idt2a,0,4.39863,95.2185,19.6112,0.95,52,0.98,0,0,closed
1774823752289,2026-03-30T00:35:52+02:00,cdt2,idt2a,0,4.3767,94.8227,19.6099,0.95,51,0.98,0,0,closed
1774823756246,2026-03-30T00:35:56+02:00,cdt2,idt2a,0,4.36631,94.6697,19.5929,0.95,51,0.98,0,0,closed
1774823760263,2026-03-30T00:36:00+02:00,cdt2,idt2a,0,4.39531,95.1368,19.562,0.95,51,0.98,0,0,closed
1774823764244,2026-03-30T00:36:04+02:00,cdt2,idt2a,0,4.39064,95.1113,19.5689,0.95,51,0.98,0,0,closed
1774823768265,2026-03-30T00:36:08+02:00,cdt2,idt2a,0,4.4182,95.0903,19.5625,0.95,52,0.98,0,0,closed
1774823771567,2026-03-30T00:36:11+02:00,cdt2,idt2a,0,4.41869,95.3354,19.5294,0.95,51,0.98,0,0,closed
1774823775550,2026-03-30T00:36:15+02:00,cdt2,idt2a,0,4.4206,95.2532,19.475,0.95,51,0.98,0,0,closed
1774823779552,2026-03-30T00:36:19+02:00,cdt2,idt2a,0,4.41183,94.9114,19.4689,0.95,52,0.98,0,0,closed
1774823783549,2026-03-30T00:36:23+02:00,cdt2,idt2a,0,4.42863,94.9681,19.4644,0.95,51,0.98,0,0,closed
1774823787567,2026-03-30T00:36:27+02:00,cdt2,idt2a,0,4.42706,94.968,19.4619,0.95,52,0.98,0,0,closed
1774823791553,2026-03-30T00:36:31+02:00,cdt2,idt2a,0,4.42778,94.8269,19.4373,0.95,51,0.98,0,0,closed
1774823795549,2026-03-30T00:36:35+02:00,cdt2,idt2a,0,4.40827,95.0207,19.4176,0.95,51,0.98,0,0,closed
1774823799552,2026-03-30T00:36:39+02:00,cdt2,idt2a,0,4.41176,94.928,19.4273,0.95,52,0.98,0,0,closed
1774823802829,2026-03-30T00:36:42+02:00,cdt2,idt2a,0,4.40823,94.9537,19.4243,0.95,51,0.98,0,0,closed
1774823806828,2026-03-30T00:36:46+02:00,cdt2,idt2a,0,4.42117,94.7989,19.4389,0.95,51,0.98,0,0,closed
1774823810825,2026-03-30T00:36:50+02:00,cdt2,idt2a,0,4.42275,94.6965,19.4842,0.95,51,0.98,0,0,closed
1774823814825,2026-03-30T00:36:54+02:00,cdt2,idt2a,0,4.42253,94.5411,19.4933,0.95,52,0.98,0,0,closed
1774823818828,2026-03-30T00:36:58+02:00,cdt2,idt2a,0,4.41067,94.8811,19.494,0.95,51,0.98,0,0,closed
1774823822845,2026-03-30T00:37:02+02:00,cdt2,idt2a,0,4.40323,95.0991,19.5569,0.95,52,0.98,0,0,closed
1774823826827,2026-03-30T00:37:06+02:00,cdt2,idt2a,0,4.38721,95.3252,19.5747,0.95,52,0.98,0,0,closed
1774823830845,2026-03-30T00:37:10+02:00,cdt2,idt2a,0,4.40907,95.258,19.5468,0.95,52,0.98,0,0,closed
1774823834109,2026-03-30T00:37:14+02:00,cdt2,idt2a,0,4.40095,95.2599,19.4978,0.95,52,0.98,0,0,closed
1774823838110,2026-03-30T00:37:18+02:00,cdt2,idt2a,0,4.39853,95.2801,19.4628,0.95,52,0.98,0,0,closed
1774823842105,2026-03-30T00:37:22+02:00,cdt2,idt2a,0,4.40653,94.7148,19.5228,0.95,51,0.98,0,0,closed
1774823846111,2026-03-30T00:37:26+02:00,cdt2,idt2a,0,4.40979,94.913,19.4947,0.95,51,0.98,0,0,closed
1774823850091,2026-03-30T00:37:30+02:00,cdt2,idt2a,0,4.42378,94.8248,19.4903,0.95,51,0.98,0,0,closed
1774823854106,2026-03-30T00:37:34+02:00,cdt2,idt2a,0,4.4411,94.8879,19.4668,0.95,51,0.98,0,0,closed
1774823858109,2026-03-30T00:37:38+02:00,cdt2,idt2a,0,4.43878,94.6316,19.4693,0.95,51,0.98,0,0,closed
1774823862093,2026-03-30T00:37:42+02:00,cdt2,idt2a,0,4.44425,94.4316,19.4725,0.95,52,0.98,0,0,closed
1774823865384,2026-03-30T00:37:45+02:00,cdt2,idt2a,0,4.44514,93.8959,19.4372,0.95,52,0.98,0,0,closed
1774823869386,2026-03-30T00:37:49+02:00,cdt2,idt2a,0,4.43633,93.9421,19.4762,0.95,52,0.98,0,0,closed
1774823873404,2026-03-30T00:37:53+02:00,cdt2,idt2a,0,4.4417,94.39,19.5004,0.95,52,0.98,0,0,closed
1774823877428,2026-03-30T00:37:57+02:00,cdt2,idt2a,0,4.43003,94.8169,19.4467,0.95,51,0.98,0,0,closed
1774823881405,2026-03-30T00:38:01+02:00,cdt2,idt2a,0,4.41714,94.955,19.4287,0.95,51,0.98,0,0,closed
1774823885430,2026-03-30T00:38:05+02:00,cdt2,idt2a,0,4.43431,95.138,19.4388,0.95,51,0.98,0,0,closed
1774823889395,2026-03-30T00:38:09+02:00,cdt2,idt2a,0,4.41737,94.8729,19.4635,0.95,51,0.98,0,0,closed
1774823893386,2026-03-30T00:38:13+02:00,cdt2,idt2a,0,4.43296,95.0933,19.4662,0.95,52,0.98,0,0,closed
1774823896681,2026-03-30T00:38:16+02:00,cdt2,idt2a,0,4.41902,94.7831,19.4911,0.95,52,0.98,0,0,closed
1774823900696,2026-03-30T00:38:20+02:00,cdt2,idt2a,0,4.42168,94.8087,19.4825,0.95,52,0.98,0,0,closed
1774823904685,2026-03-30T00:38:24+02:00,cdt2,idt2a,0,4.42966,94.902,19.4376,0.95,51,0.98,0,0,closed
1774823908696,2026-03-30T00:38:28+02:00,cdt2,idt2a,0,4.45242,94.8495,19.4721,0.95,51,0.98,0,0,closed
1774823912682,2026-03-30T00:38:32+02:00,cdt2,idt2a,0,4.46349,95.2465,19.4903,0.95,52,0.98,0,0,closed
1774823916679,2026-03-30T00:38:36+02:00,cdt2,idt2a,0,4.45954,95.5467,19.5067,0.95,51,0.98,0,0,closed
1774823920693,2026-03-30T00:38:40+02:00,cdt2,idt2a,0,4.44366,95.2985,19.4787,0.95,52,0.98,0,0,closed
1774823924679,2026-03-30T00:38:44+02:00,cdt2,idt2a,0,4.42521,96.3403,19.4988,0.95,52,0.98,0,0,closed
1774823927975,2026-03-30T00:38:47+02:00,cdt2,idt2a,0,4.42788,96.9711,19.473,0.95,52,0.98,0,0,closed
1774823931978,2026-03-30T00:38:51+02:00,cdt2,idt2a,0,4.42355,96.994,19.4927,0.95,52,0.98,0,0,closed
1774823935971,2026-03-30T00:38:55+02:00,cdt2,idt2a,0,4.43301,97.1949,19.5053,0.95,51,0.98,0,0,closed
1774823939984,2026-03-30T00:38:59+02:00,cdt2,idt2a,0,4.42165,97.1216,19.4739,0.95,51,0.98,0,0,closed
1774823943983,2026-03-30T00:39:03+02:00,cdt2,idt2a,0,4.43085,97.5728,19.4254,0.95,51,0.98,0,0,closed
1774823947975,2026-03-30T00:39:07+02:00,cdt2,idt2a,0,4.40819,97.1454,19.4136,0.95,52,0.98,0,0,closed
1774823951994,2026-03-30T00:39:11+02:00,cdt2,idt2a,0,4.43134,97.1404,19.4108,0.95,51,0.98,0,0,closed
1774823955994,2026-03-30T00:39:15+02:00,cdt2,idt2a,0,4.42483,96.948,19.3727,0.95,52,0.98,0,0,closed
1774823959290,2026-03-30T00:39:19+02:00,cdt2,idt2a,0,4.41371,96.8276,19.3502,0.95,52,0.98,0,0,closed
1774823963277,2026-03-30T00:39:23+02:00,cdt2,idt2a,0,4.43392,97.0105,19.2997,0.95,51,0.98,0,0,closed
1774823967272,2026-03-30T00:39:27+02:00,cdt2,idt2a,0,4.42613,97.2461,19.3015,0.95,51,0.98,0,0,closed
1774823971273,2026-03-30T00:39:31+02:00,cdt2,idt2a,0,4.43655,97.4899,19.3167,0.95,51,0.98,0,0,closed
1774823975273,2026-03-30T00:39:35+02:00,cdt2,idt2a,0,4.44675,97.8194,19.3554,0.95,51,0.98,0,0,closed
1774823979272,2026-03-30T00:39:39+02:00,cdt2,idt2a,0,4.46688,97.5225,19.3406,0.95,52,0.98,0,0,closed
1774823983270,2026-03-30T00:39:43+02:00,cdt2,idt2a,0,4.46774,97.4019,19.2851,0.95,52,0.98,0,0,closed
1774823987286,2026-03-30T00:39:47+02:00,cdt2,idt2a,0,4.47702,97.5966,19.2835,0.95,51,0.98,0,0,closed
1774823990563,2026-03-30T00:39:50+02:00,cdt2,idt2a,0,4.47889,97.39,19.2897,0.95,52,0.98,0,0,closed
1774823994578,2026-03-30T00:39:54+02:00,cdt2,idt2a,0,4.47527,96.9312,19.2879,0.95,53,0.98,0,0,closed
1774823998566,2026-03-30T00:39:58+02:00,cdt2,idt2a,0,4.48276,97.4221,19.2933,0.95,52,0.98,0,0,closed
1774824002566,2026-03-30T00:40:02+02:00,cdt2,idt2a,0,4.48463,97.7574,19.3122,0.95,51,0.98,0,0,closed
1774824006565,2026-03-30T00:40:06+02:00,cdt2,idt2a,0,4.47785,97.6582,19.2548,0.95,52,0.98,0,0,closed
1774824010582,2026-03-30T00:40:10+02:00,cdt2,idt2a,0,4.47202,97.8851,19.256,0.95,51,0.98,0,0,closed
1774824014568,2026-03-30T00:40:14+02:00,cdt2,idt2a,0,4.47585,97.7688,19.2097,0.95,52,0.98,0,0,closed
1774824018565,2026-03-30T00:40:18+02:00,cdt2,idt2a,0,4.47095,98.0321,19.2142,0.95,51,0.98,0,0,closed
1774824021839,2026-03-30T00:40:21+02:00,cdt2,idt2a,0,4.45642,98.3504,19.1914,0.95,51,0.98,0,0,closed
1774824025839,2026-03-30T00:40:25+02:00,cdt2,idt2a,0,4.44671,98.2769,19.1886,0.95,51,0.98,0,0,closed
1774824029840,2026-03-30T00:40:29+02:00,cdt2,idt2a,0,4.45059,98.3776,19.1713,0.95,52,0.98,0,0,closed
1774824033861,2026-03-30T00:40:33+02:00,cdt2,idt2a,0,4.45175,98.4631,19.1837,0.95,52,0.98,0,0,closed
1774824037850,2026-03-30T00:40:37+02:00,cdt2,idt2a,0,4.42861,98.801,19.1802,0.95,51,0.98,0,0,closed
1774824041839,2026-03-30T00:40:41+02:00,cdt2,idt2a,0,4.43159,98.4854,19.2341,0.95,51,0.98,0,0,closed
1774824045839,2026-03-30T00:40:45+02:00,cdt2,idt2a,0,4.43752,98.0818,19.2223,0.95,51,0.98,0,0,closed
1774824049840,2026-03-30T00:40:49+02:00,cdt2,idt2a,0,4.42491,98.2504,19.2165,0.95,52,0.98,0,0,closed
1774824053095,2026-03-30T00:40:53+02:00,cdt2,idt2a,0,4.43594,98.6335,19.1801,0.95,51,0.98,0,0,closed
1774824057088,2026-03-30T00:40:57+02:00,cdt2,idt2a,0,4.44766,98.8933,19.1077,0.95,52,0.98,0,0,closed
1774824061093,2026-03-30T00:41:01+02:00,cdt2,idt2a,0,4.43488,98.7032,19.083,0.95,52,0.98,0,0,closed
1774824065085,2026-03-30T00:41:05+02:00,cdt2,idt2a,0,4.45562,98.8144,19.0612,0.95,52,0.98,0,0,closed
1774824069087,2026-03-30T00:41:09+02:00,cdt2,idt2a,0,4.45332,98.745,19.0569,0.95,51,0.98,0,0,closed
1774824073088,2026-03-30T00:41:13+02:00,cdt2,idt2a,0,4.44903,99.3555,19.0753,0.95,51,0.98,0,0,closed
1774824077101,2026-03-30T00:41:17+02:00,cdt2,idt2a,0,4.42658,100.181,19.0491,0.95,52,0.98,0,0,closed
1774824081090,2026-03-30T00:41:21+02:00,cdt2,idt2a,0,4.41495,100.234,19.0341,0.95,52,0.98,0,0,closed
1774824084390,2026-03-30T00:41:24+02:00,cdt2,idt2a,0,4.42074,100.463,18.9797,0.95,52,0.98,0,0,closed
1774824088384,2026-03-30T00:41:28+02:00,cdt2,idt2a,0,4.42808,100.605,18.9211,0.95,52,0.98,0,0,closed
1774824092381,2026-03-30T00:41:32+02:00,cdt2,idt2a,0,4.42857,100.657,18.9442,0.95,52,0.98,0,0,closed
1774824096385,2026-03-30T00:41:36+02:00,cdt2,idt2a,0,4.40868,100.621,18.9187,0.95,52,0.98,0,0,closed
1774824100381,2026-03-30T00:41:40+02:00,cdt2,idt2a,0,4.42806,101.276,18.8556,0.95,51,0.98,0,0,closed
1774824104372,2026-03-30T00:41:44+02:00,cdt2,idt2a,0,4.41929,101.116,18.8463,0.95,51,0.98,0,0,closed
